Time,Height,Flow
15.35416691,1.778,228
15.36458358,1.751,223
15.37500025,1.729,219
15.38541692,1.724,218
15.39583359,1.665,206
15.40625026,1.65,203
15.41666693,1.669,207
15.4270836,1.639,201
15.43750027,1.631,200
15.44791694,1.606,195
15.45833361,1.598,193
15.46875028,1.595,193
15.47916695,1.574,189
15.48958362,1.586,191
15.50000029,1.579,190
15.51041696,1.537,182
15.52083363,1.554,185
15.5312503,1.546,184
15.54166697,1.553,185
15.55208364,1.536,182
15.56250031,1.524,180
15.57291698,1.515,178
15.58333365,1.519,179
15.59375032,1.519,179
15.60416699,1.517,178
15.61458366,1.503,176
15.62500033,1.489,173
15.635417,1.503,176
15.64583367,1.495,174
15.65625034,1.513,177
15.66666701,1.498,175
15.67708368,1.488,173
15.68750035,1.489,173
15.69791702,1.479,171
15.70833369,1.477,171
15.71875036,1.495,174
15.72916703,1.495,174
15.7395837,1.48,171
15.75000037,1.488,173
15.76041704,1.481,172
15.77083371,1.465,169
15.78125038,1.477,171
15.79166705,1.473,170
15.80208372,1.485,172
15.81250039,1.491,173
15.82291706,1.506,176
15.83333373,1.502,175
15.8437504,1.51,177
15.85416707,1.53,181
15.86458374,1.501,175
15.87500041,1.53,181
15.88541708,1.504,176
15.89583375,1.512,177
15.90625042,1.515,178
15.91666709,1.52,179
15.92708376,1.497,175
15.93750043,1.465,169
15.9479171,1.477,171
15.95833377,1.504,176
15.96875044,1.482,172
15.97916711,1.483,172
15.98958378,1.466,169
16.00000045,1.46,168
16.01041712,1.45,166
16.02083379,1.469,169
16.03125046,1.464,169
16.04166713,1.437,164
16.0520838,1.433,163
16.06250047,1.426,162
16.07291714,1.421,161
16.08333381,1.411,159
16.09375048,1.431,163
16.10416715,1.411,159
16.11458382,1.404,158
16.12500049,1.411,159
16.13541716,1.39,155
16.14583383,1.395,156
16.1562505,1.397,156
16.16666717,1.4,157
16.17708384,1.397,156
16.18750051,1.385,154
16.19791718,1.372,152
16.20833385,1.38,153
16.21875052,1.362,150
16.22916719,1.358,150
16.23958386,1.361,150
16.25000053,1.335,146
16.2604172,1.342,147
16.27083387,1.339,146
16.28125054,1.339,146
16.29166721,1.345,147
16.30208388,1.33,145
16.31250055,1.308,141
16.32291722,1.302,140
16.33333389,1.305,140
16.34375056,1.319,143
16.35416723,1.31,141
16.3645839,1.295,139
16.37500057,1.292,138
16.38541724,1.295,139
16.39583391,1.296,139
16.40625058,1.291,138
16.41666725,1.276,135
16.42708392,1.274,135
16.43750059,1.263,133
16.44791726,1.27,134
16.45833393,1.264,133
16.4687506,1.251,131
16.47916727,1.243,130
16.48958394,1.246,130
16.50000061,1.231,128
16.51041728,1.235,129
16.52083395,1.237,129
16.53125062,1.244,130
16.54166729,1.228,127
16.55208396,1.223,127
16.56250063,1.217,126
16.5729173,1.211,125
16.58333397,1.205,124
16.59375064,1.199,123
16.60416731,1.195,122
16.61458398,1.186,120
16.62500065,1.18,120
16.63541732,1.18,120
16.64583399,1.173,118
16.65625066,1.159,116
16.66666733,1.162,117
16.677084,1.151,115
16.68750067,1.158,116
16.69791734,1.157,116
16.70833401,1.146,114
16.71875068,1.153,115
16.72916735,1.145,114
16.73958402,1.136,112
16.75000069,1.127,111
16.76041736,1.123,110
16.77083403,1.121,110
16.7812507,1.114,109
16.79166737,1.103,107
16.80208404,1.094,106
16.81250071,1.09,105
16.82291738,1.086,104
16.83333405,1.08,104
16.84375072,1.074,103
16.85416739,1.071,102
16.86458406,1.061,101
16.87500073,1.06,100
16.8854174,1.06,100
16.89583407,1.055,99.7
16.90625074,1.049,98.8
16.91666741,1.042,97.7
16.92708408,1.034,96.5
16.93750075,1.031,96
16.94791742,1.019,94.2
16.95833409,1.021,94.5
16.96875076,1.009,92.7
16.97916743,1.001,91.5
16.9895841,0.991,90
17.00000077,0.979,88.2
17.01041744,0.973,87.3
17.02083411,0.961,85.5
17.03125078,0.952,84.2
17.04166745,0.945,83.2
17.05208412,0.933,81.4
17.06250079,0.93,81
17.07291746,0.92,79.6
17.08333413,0.914,78.7
17.0937508,0.91,78.1
17.10416747,0.902,77
17.11458414,0.892,75.6
17.12500081,0.886,74.7
17.13541748,0.88,73.9
17.14583415,0.873,72.9
17.15625082,0.861,71.2
17.16666749,0.85,69.7
17.17708416,0.848,69.4
17.18750083,0.841,68.4
17.1979175,0.834,67.3
17.20833417,0.822,65.6
17.21875084,0.813,64.3
17.22916751,0.809,63.8
17.23958418,0.8,62.5
17.25000085,0.795,61.8
17.26041752,0.79,61.1
17.27083419,0.783,60.1
17.28125086,0.779,59.6
17.29166753,0.771,58.5
17.3020842,0.774,58.9
17.31250087,0.769,58.2
17.32291754,0.764,57.5
17.33333421,0.765,57.6
17.34375088,0.769,58.2
17.35416755,0.76,57
17.36458422,0.759,56.8
17.37500089,0.75,55.6
17.38541756,0.749,55.5
17.39583423,0.746,55.1
17.4062509,0.746,55.1
17.41666757,0.746,55.1
17.42708424,0.746,55.1
17.43750091,0.739,54.1
17.44791758,0.739,54.1
17.45833425,0.735,53.6
17.46875092,0.731,53.1
17.47916759,0.74,54.3
17.48958426,0.752,55.9
17.50000093,0.775,59
17.5104176,0.795,61.8
17.52083427,0.806,63.3
17.53125094,0.821,65.5
17.54166761,0.825,66.1
17.55208428,0.828,66.5
17.56250095,0.823,65.8
17.57291762,0.811,64.1
17.58333429,0.8,62.5
17.59375096,0.783,60.1
17.60416763,0.771,58.5
17.6145843,0.769,58.2
17.62500097,0.767,57.9
17.63541764,0.767,57.9
17.64583431,0.764,57.5
17.65625098,0.766,57.8
17.66666765,0.758,56.7
17.67708432,0.75,55.6
17.68750099,0.743,54.7
17.69791766,0.728,52.7
17.70833433,0.725,52.3
17.718751,0.722,51.9
17.72916767,0.727,52.5
17.73958434,0.737,53.9
17.75000101,0.746,55.1
17.76041768,0.746,55.1
17.77083435,0.74,54.3
17.78125102,0.742,54.5
17.79166769,0.744,54.8
17.80208436,0.733,53.3
17.81250103,0.734,53.5
17.8229177,0.723,52
17.83333437,0.726,52.4
17.84375104,0.719,51.5
17.85416771,0.722,51.9
17.86458438,0.721,51.8
17.87500105,0.721,51.8
17.88541772,0.718,51.4
17.89583439,0.715,51
17.90625106,0.709,50.2
17.91666773,0.707,49.9
17.9270844,0.706,49.8
17.93750107,0.704,49.6
17.94791774,0.704,49.6
17.95833441,0.703,49.4
17.96875108,0.702,49.3
17.97916775,0.697,48.7
17.98958442,0.695,48.4
18.00000109,0.691,47.9
18.01041776,0.687,47.4
18.02083443,0.689,47.6
18.0312511,0.685,47.1
18.04166777,0.685,47.1
18.05208444,0.684,47
18.06250111,0.684,47
18.07291778,0.682,46.7
18.08333445,0.68,46.5
18.09375112,0.682,46.7
18.10416779,0.686,47.3
18.11458446,0.689,47.6
18.12500113,0.69,47.8
18.1354178,0.69,47.8
18.14583447,0.685,47.1
18.15625114,0.68,46.5
18.16666781,0.675,45.9
18.17708448,0.673,45.6
18.18750115,0.673,45.6
18.19791782,0.672,45.5
18.20833449,0.683,46.9
18.21875116,0.709,50.2
18.22916783,0.754,56.2
18.2395845,0.774,58.9
18.25000117,0.775,59
18.26041784,0.765,57.6
18.27083451,0.753,56
18.28125118,0.745,54.9
18.29166785,0.745,54.9
18.30208452,0.746,55.1
18.31250119,0.738,54
18.32291786,0.733,53.3
18.33333453,0.726,52.4
18.3437512,0.724,52.2
18.35416787,0.721,51.8
18.36458454,0.716,51.1
18.37500121,0.714,50.8
18.38541788,0.712,50.6
18.39583455,0.712,50.6
18.40625122,0.707,49.9
18.41666789,0.706,49.8
18.42708456,0.704,49.6
18.43750123,0.702,49.3
18.4479179,0.699,48.9
18.45833457,0.697,48.7
18.46875124,0.7,49
18.47916791,0.703,49.4
18.48958458,0.705,49.7
18.50000125,0.705,49.7
18.51041792,0.704,49.6
18.52083459,0.707,49.9
18.53125126,0.705,49.7
18.54166793,0.701,49.2
18.5520846,0.705,49.7
18.56250127,0.703,49.4
18.57291794,0.702,49.3
18.58333461,0.703,49.4
18.59375128,0.702,49.3
18.60416795,0.703,49.4
18.61458462,0.699,48.9
18.62500129,0.698,48.8
18.63541796,0.694,48.3
18.64583463,0.695,48.4
18.6562513,0.696,48.5
18.66666797,0.696,48.5
18.67708464,0.695,48.4
18.68750131,0.695,48.4
18.69791798,0.692,48
18.70833465,0.691,47.9
18.71875132,0.689,47.6
18.72916799,0.684,47
18.73958466,0.678,46.2
18.75000133,0.679,46.4
18.760418,0.671,45.4
18.77083467,0.667,44.9
18.78125134,0.668,45
18.79166801,0.664,44.5
18.80208468,0.662,44.3
18.81250135,0.659,43.9
18.82291802,0.655,43.4
18.83333469,0.654,43.3
18.84375136,0.652,43
18.85416803,0.648,42.5
18.8645847,0.647,42.4
18.87500137,0.641,41.7
18.88541804,0.638,41.3
18.89583471,0.636,41.1
18.90625138,0.634,40.8
18.91666805,0.631,40.5
18.92708472,0.627,40
18.93750139,0.625,39.8
18.94791806,0.622,39.4
18.95833473,0.62,39.2
18.9687514,0.617,38.8
18.97916807,0.614,38.5
18.98958474,0.61,38
19.00000141,0.608,37.8
19.01041808,0.607,37.7
19.02083475,0.605,37.4
19.03125142,0.603,37.2
19.04166809,0.6,36.8
19.05208476,0.598,36.6
19.06250143,0.595,36.3
19.0729181,0.594,36.2
19.08333477,0.591,35.8
19.09375144,0.587,35.4
19.10416811,0.585,35.1
19.11458478,0.581,34.7
19.12500145,0.58,34.6
19.13541812,0.575,34
19.14583479,0.574,33.9
19.15625146,0.57,33.4
19.16666813,0.569,33.3
19.1770848,0.565,32.9
19.18750147,0.562,32.6
19.19791814,0.56,32.3
19.20833481,0.559,32.2
19.21875148,0.559,32.2
19.22916815,0.556,31.9
19.23958482,0.554,31.7
19.25000149,0.553,31.6
19.26041816,0.552,31.5
19.27083483,0.551,31.4
19.2812515,0.548,31
19.29166817,0.547,30.9
19.30208484,0.545,30.7
19.31250151,0.543,30.5
19.32291818,0.542,30.4
19.33333485,0.542,30.4
19.34375152,0.542,30.4
19.35416819,0.539,30.1
19.36458486,0.536,29.8
19.37500153,0.535,29.6
19.3854182,0.535,29.6
19.39583487,0.536,29.8
19.40625154,0.535,29.6
19.41666821,0.534,29.5
19.42708488,0.533,29.4
19.43750155,0.533,29.4
19.44791822,0.534,29.5
19.45833489,0.535,29.6
19.46875156,0.537,29.9
19.47916823,0.538,30
19.4895849,0.541,30.3
19.50000157,0.541,30.3
19.51041824,0.555,31.8
19.52083491,0.56,32.3
19.53125158,0.559,32.2
19.54166825,0.549,31.1
19.55208492,0.543,30.5
19.56250159,0.542,30.4
19.57291826,0.541,30.3
19.58333493,0.542,30.4
19.5937516,0.543,30.5
19.60416827,0.543,30.5
19.61458494,0.545,30.7
19.62500161,0.545,30.7
19.63541828,0.551,31.4
19.64583495,0.556,31.9
19.65625162,0.555,31.8
19.66666829,0.555,31.8
19.67708496,0.561,32.5
19.68750163,0.559,32.2
19.6979183,0.556,31.9
19.70833497,0.555,31.8
19.71875164,0.55,31.3
19.72916831,0.548,31
19.73958498,0.55,31.3
19.75000165,0.551,31.4
19.76041832,0.548,31
19.77083499,0.548,31
19.78125166,0.545,30.7
19.79166833,0.544,30.6
19.802085,0.541,30.3
19.81250167,0.542,30.4
19.82291834,0.543,30.5
19.83333501,0.544,30.6
19.84375168,0.543,30.5
19.85416835,0.545,30.7
19.86458502,0.542,30.4
19.87500169,0.542,30.4
19.88541836,0.541,30.3
19.89583503,0.54,30.2
19.9062517,0.536,29.8
19.91666837,0.534,29.5
19.92708504,0.533,29.4
19.93750171,0.532,29.3
19.94791838,0.53,29.1
19.95833505,0.53,29.1
19.96875172,0.529,29
19.97916839,0.529,29
19.98958506,0.527,28.8
